2026-05-17 18:20:36 | ERROR    | ayumi.pid_guard | Another forward test process is running (PID 720166). Refusing to start. Kill it first or remove /home/TacoPants/projects/Ayumi/data/forward_test.pid.
2026-05-18 02:25:00 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=20265 tps=1.18 bars=4 signals=0 trades=0 balance=10000.00 uptime=22324s
2026-05-18 02:25:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=20322 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 02:26:00 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=20325 tps=1.48 bars=4 signals=0 trades=0 balance=10000.00 uptime=22384s
2026-05-18 02:26:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=20370 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 02:27:00 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=20372 tps=0.73 bars=4 signals=0 trades=0 balance=10000.00 uptime=22444s
2026-05-18 02:27:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=20446 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 02:28:00 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=20447 tps=0.90 bars=4 signals=0 trades=0 balance=10000.00 uptime=22504s
2026-05-18 02:28:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=20517 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 02:29:00 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=20522 tps=1.40 bars=4 signals=0 trades=0 balance=10000.00 uptime=22564s
2026-05-18 02:29:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=20579 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 02:30:00 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=20582 tps=1.59 bars=4 signals=0 trades=0 balance=10000.00 uptime=22624s
2026-05-18 02:30:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=20667 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 02:31:00 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=20672 tps=1.81 bars=4 signals=0 trades=0 balance=10000.00 uptime=22684s
2026-05-18 02:31:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=20743 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 02:32:00 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=20745 tps=1.45 bars=4 signals=0 trades=0 balance=10000.00 uptime=22744s
2026-05-18 02:32:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=20841 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 02:33:00 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=20844 tps=2.34 bars=4 signals=0 trades=0 balance=10000.00 uptime=22804s
2026-05-18 02:33:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=20897 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 02:34:00 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=20901 tps=1.74 bars=4 signals=0 trades=0 balance=10000.00 uptime=22864s
2026-05-18 02:34:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=20952 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 02:35:00 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=20955 tps=0.81 bars=4 signals=0 trades=0 balance=10000.00 uptime=22924s
2026-05-18 02:35:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=21015 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 02:36:00 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=21024 tps=1.53 bars=4 signals=0 trades=0 balance=10000.00 uptime=22984s
2026-05-18 02:36:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=21091 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 02:37:00 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=21100 tps=2.31 bars=4 signals=0 trades=0 balance=10000.00 uptime=23044s
2026-05-18 02:37:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=21191 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 02:38:00 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=21200 tps=1.98 bars=4 signals=0 trades=0 balance=10000.00 uptime=23104s
2026-05-18 02:38:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=21279 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 02:39:00 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=21284 tps=1.41 bars=4 signals=0 trades=0 balance=10000.00 uptime=23164s
2026-05-18 02:39:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=21369 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 02:40:00 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=21372 tps=1.99 bars=4 signals=0 trades=0 balance=10000.00 uptime=23224s
2026-05-18 02:40:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=21463 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 02:41:00 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=21468 tps=2.23 bars=4 signals=0 trades=0 balance=10000.00 uptime=23284s
2026-05-18 02:41:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=21551 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 02:42:00 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=21552 tps=0.72 bars=4 signals=0 trades=0 balance=10000.00 uptime=23344s
2026-05-18 02:42:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=21613 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 02:43:00 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=21616 tps=1.30 bars=4 signals=0 trades=0 balance=10000.00 uptime=23404s
2026-05-18 02:43:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=21694 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 02:44:00 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=21697 tps=1.33 bars=4 signals=0 trades=0 balance=10000.00 uptime=23464s
2026-05-18 02:44:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=21766 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 02:45:00 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=21769 tps=1.31 bars=4 signals=0 trades=0 balance=10000.00 uptime=23524s
2026-05-18 02:45:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=21846 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 02:46:00 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=21851 tps=1.61 bars=4 signals=0 trades=0 balance=10000.00 uptime=23584s
2026-05-18 02:46:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=21906 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 02:47:00 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=21908 tps=1.04 bars=4 signals=0 trades=0 balance=10000.00 uptime=23644s
2026-05-18 02:47:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=21994 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 02:48:00 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=22000 tps=1.71 bars=4 signals=0 trades=0 balance=10000.00 uptime=23704s
2026-05-18 02:48:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=22077 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 02:49:00 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=22086 tps=1.53 bars=4 signals=0 trades=0 balance=10000.00 uptime=23764s
2026-05-18 02:49:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=22168 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 02:50:00 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=22173 tps=1.98 bars=4 signals=0 trades=0 balance=10000.00 uptime=23824s
2026-05-18 02:50:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=22273 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 02:51:00 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=22282 tps=2.10 bars=4 signals=0 trades=0 balance=10000.00 uptime=23884s
2026-05-18 02:51:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=22366 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 02:52:00 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=22372 tps=1.18 bars=4 signals=0 trades=0 balance=10000.00 uptime=23944s
2026-05-18 02:52:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=22447 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 02:53:00 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=22449 tps=0.85 bars=4 signals=0 trades=0 balance=10000.00 uptime=24004s
2026-05-18 02:53:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=22518 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 02:54:00 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=22524 tps=1.78 bars=4 signals=0 trades=0 balance=10000.00 uptime=24064s
2026-05-18 02:54:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=22606 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 02:55:00 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=22611 tps=2.42 bars=4 signals=0 trades=0 balance=10000.00 uptime=24124s
2026-05-18 02:55:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=22692 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 02:56:00 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=22697 tps=1.95 bars=4 signals=0 trades=0 balance=10000.00 uptime=24184s
2026-05-18 02:56:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=22768 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 02:57:00 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=22769 tps=1.92 bars=4 signals=0 trades=0 balance=10000.00 uptime=24244s
2026-05-18 02:57:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=22855 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 02:58:00 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=22865 tps=2.42 bars=4 signals=0 trades=0 balance=10000.00 uptime=24304s
2026-05-18 02:58:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=22931 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 02:59:00 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=22938 tps=1.44 bars=4 signals=0 trades=0 balance=10000.00 uptime=24364s
2026-05-18 02:59:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=23012 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:00:00 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=23018 tps=1.25 bars=4 signals=0 trades=0 balance=10000.00 uptime=24424s
2026-05-18 03:00:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=23107 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:01:00 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=23117 tps=2.58 bars=4 signals=0 trades=0 balance=10000.00 uptime=24484s
2026-05-18 03:01:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=23183 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:02:00 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=23183 tps=1.58 bars=4 signals=0 trades=0 balance=10000.00 uptime=24544s
2026-05-18 03:02:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=23247 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:03:00 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=23250 tps=1.17 bars=4 signals=0 trades=0 balance=10000.00 uptime=24604s
2026-05-18 03:03:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=23330 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:04:00 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=23333 tps=1.22 bars=4 signals=0 trades=0 balance=10000.00 uptime=24664s
2026-05-18 03:04:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=23406 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:05:00 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=23412 tps=1.81 bars=4 signals=0 trades=0 balance=10000.00 uptime=24724s
2026-05-18 03:05:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=23476 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:06:00 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=23482 tps=1.52 bars=4 signals=0 trades=0 balance=10000.00 uptime=24784s
2026-05-18 03:06:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=23546 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:07:00 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=23550 tps=0.94 bars=4 signals=0 trades=0 balance=10000.00 uptime=24844s
2026-05-18 03:07:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=23631 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:08:01 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=23632 tps=1.16 bars=4 signals=0 trades=0 balance=10000.00 uptime=24904s
2026-05-18 03:08:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=23695 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:09:01 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=23698 tps=1.47 bars=4 signals=0 trades=0 balance=10000.00 uptime=24964s
2026-05-18 03:09:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=23759 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:10:01 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=23762 tps=1.44 bars=4 signals=0 trades=0 balance=10000.00 uptime=25024s
2026-05-18 03:10:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=23809 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:11:01 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=23810 tps=0.47 bars=4 signals=0 trades=0 balance=10000.00 uptime=25084s
2026-05-18 03:11:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=23873 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:12:01 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=23877 tps=1.65 bars=4 signals=0 trades=0 balance=10000.00 uptime=25144s
2026-05-18 03:12:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=23926 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:13:01 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=23932 tps=1.84 bars=4 signals=0 trades=0 balance=10000.00 uptime=25204s
2026-05-18 03:13:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=23998 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:14:01 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=23999 tps=0.73 bars=4 signals=0 trades=0 balance=10000.00 uptime=25264s
2026-05-18 03:14:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=24051 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:15:01 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=24052 tps=1.24 bars=4 signals=0 trades=0 balance=10000.00 uptime=25324s
2026-05-18 03:15:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=24113 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:16:01 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=24114 tps=1.26 bars=4 signals=0 trades=0 balance=10000.00 uptime=25384s
2026-05-18 03:16:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=24172 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:17:01 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=24175 tps=1.07 bars=4 signals=0 trades=0 balance=10000.00 uptime=25444s
2026-05-18 03:17:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=24232 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:18:01 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=24236 tps=1.00 bars=4 signals=0 trades=0 balance=10000.00 uptime=25504s
2026-05-18 03:18:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=24289 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:19:01 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=24294 tps=1.39 bars=4 signals=0 trades=0 balance=10000.00 uptime=25564s
2026-05-18 03:19:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=24355 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:20:01 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=24359 tps=1.88 bars=4 signals=0 trades=0 balance=10000.00 uptime=25624s
2026-05-18 03:20:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=24392 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:21:01 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=24396 tps=0.98 bars=4 signals=0 trades=0 balance=10000.00 uptime=25684s
2026-05-18 03:21:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=24452 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:22:01 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=24454 tps=0.92 bars=4 signals=0 trades=0 balance=10000.00 uptime=25744s
2026-05-18 03:22:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=24504 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:23:01 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=24509 tps=1.45 bars=4 signals=0 trades=0 balance=10000.00 uptime=25804s
2026-05-18 03:23:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=24556 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:24:01 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=24563 tps=2.15 bars=4 signals=0 trades=0 balance=10000.00 uptime=25864s
2026-05-18 03:24:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=24621 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:25:01 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=24624 tps=0.82 bars=4 signals=0 trades=0 balance=10000.00 uptime=25924s
2026-05-18 03:25:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=24673 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:26:01 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=24678 tps=0.92 bars=4 signals=0 trades=0 balance=10000.00 uptime=25984s
2026-05-18 03:26:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=24745 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:27:01 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=24747 tps=1.25 bars=4 signals=0 trades=0 balance=10000.00 uptime=26044s
2026-05-18 03:27:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=24806 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:28:01 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=24811 tps=1.54 bars=4 signals=0 trades=0 balance=10000.00 uptime=26104s
2026-05-18 03:28:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=24856 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:29:01 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=24856 tps=1.37 bars=4 signals=0 trades=0 balance=10000.00 uptime=26164s
2026-05-18 03:29:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=24917 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:30:01 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=24921 tps=1.17 bars=4 signals=0 trades=0 balance=10000.00 uptime=26224s
2026-05-18 03:30:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=25001 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:31:01 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=25007 tps=1.89 bars=4 signals=0 trades=0 balance=10000.00 uptime=26284s
2026-05-18 03:31:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=25043 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:32:01 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=25046 tps=0.92 bars=4 signals=0 trades=0 balance=10000.00 uptime=26344s
2026-05-18 03:32:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=25106 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:33:01 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=25108 tps=0.81 bars=4 signals=0 trades=0 balance=10000.00 uptime=26404s
2026-05-18 03:33:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=25175 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:34:01 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=25179 tps=1.34 bars=4 signals=0 trades=0 balance=10000.00 uptime=26464s
2026-05-18 03:34:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=25230 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:35:01 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=25235 tps=1.77 bars=4 signals=0 trades=0 balance=10000.00 uptime=26524s
2026-05-18 03:35:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=25287 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:36:01 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=25291 tps=1.41 bars=4 signals=0 trades=0 balance=10000.00 uptime=26584s
2026-05-18 03:36:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=25360 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:37:01 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=25364 tps=1.42 bars=4 signals=0 trades=0 balance=10000.00 uptime=26644s
2026-05-18 03:37:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=25435 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:38:01 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=25438 tps=1.06 bars=4 signals=0 trades=0 balance=10000.00 uptime=26704s
2026-05-18 03:38:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=25476 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:39:01 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=25480 tps=0.81 bars=4 signals=0 trades=0 balance=10000.00 uptime=26764s
2026-05-18 03:39:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=25537 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:40:01 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=25544 tps=1.69 bars=4 signals=0 trades=0 balance=10000.00 uptime=26824s
2026-05-18 03:40:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=25600 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:41:01 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=25604 tps=1.61 bars=4 signals=0 trades=0 balance=10000.00 uptime=26884s
2026-05-18 03:41:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=25667 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:42:01 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=25668 tps=1.67 bars=4 signals=0 trades=0 balance=10000.00 uptime=26944s
2026-05-18 03:42:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=25732 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:43:01 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=25734 tps=1.07 bars=4 signals=0 trades=0 balance=10000.00 uptime=27004s
2026-05-18 03:43:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=25804 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:44:01 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=25806 tps=1.71 bars=4 signals=0 trades=0 balance=10000.00 uptime=27064s
2026-05-18 03:44:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=25896 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:45:01 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=25900 tps=0.92 bars=4 signals=0 trades=0 balance=10000.00 uptime=27124s
2026-05-18 03:45:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=25964 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:46:01 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=25968 tps=1.55 bars=4 signals=0 trades=0 balance=10000.00 uptime=27184s
2026-05-18 03:46:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=26018 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:47:01 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=26026 tps=1.29 bars=4 signals=0 trades=0 balance=10000.00 uptime=27244s
2026-05-18 03:47:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=26064 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:48:01 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=26068 tps=1.03 bars=4 signals=0 trades=0 balance=10000.00 uptime=27304s
2026-05-18 03:48:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=26139 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:49:01 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=26141 tps=0.98 bars=4 signals=0 trades=0 balance=10000.00 uptime=27364s
2026-05-18 03:49:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=26194 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:50:01 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=26199 tps=1.53 bars=4 signals=0 trades=0 balance=10000.00 uptime=27424s
2026-05-18 03:50:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=26259 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:51:01 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=26260 tps=0.58 bars=4 signals=0 trades=0 balance=10000.00 uptime=27484s
2026-05-18 03:51:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=26311 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:52:01 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=26316 tps=1.05 bars=4 signals=0 trades=0 balance=10000.00 uptime=27544s
2026-05-18 03:52:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=26392 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:53:01 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=26397 tps=1.57 bars=4 signals=0 trades=0 balance=10000.00 uptime=27604s
2026-05-18 03:53:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=26445 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:54:01 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=26450 tps=1.13 bars=4 signals=0 trades=0 balance=10000.00 uptime=27664s
2026-05-18 03:54:57 | INFO     | ayumi.forward_test | [B5 Periodic] ticks=26525 bars_built=4 signals=0 traded=0 eval_errors=0
2026-05-18 03:55:01 | INFO     | ayumi.blend_launcher | [B5 Health] ticks=26527 tps=1.07 bars=4 signals=0 trades=0 balance=10000.00 uptime=27724s
